text,label,clean_text,char_count,word_count,avg_word_length,clean_word_count,exclamation_count,question_count,comma_count,dots_count,total_punctuation,has_emoji,emoji_count,hashtag_count,mention_count,has_hashtag,has_mention,elongation_count,has_elongation,repeated_word_count,repetition_ratio,has_repetition,negation_count,has_negation,has_egyptian,religious_term_count,has_religious_term,positive_words_count,negative_words_count,has_positive_word,has_negative_word
"#أحمد_مرتضي ""حمامة سلام"" بين رئيس #الزمالك و #ميدو #مرتضي_منصور #جابر #إبراهيم #مصر",OBJ,احمد مرتضي حمامه سلام رئيس الزمالك ميدو مرتضي منصور جابر ابراهيم مصر,83,12,6.0,12,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0.16666666666666666,1,3,1,0,0,0,0,0,0,0
أحمد الله العلى القدير على ما شاء وقدر، واشكره سبحانه شكراً جزيلاً على تقديره نجاتى,POS,احمد الله العلي القدير علي شاء وقدر واشكره سبحانه شكرا جزيلا علي تقديره نجاتي,83,15,4.6,14,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,2,1,0,1,1,1,0,1,0
7 هو المثل بيتقال في إسكندرية بطريقة تانية بس بتخالف شرع الله فمش هينفع أقولها,OBJ,المثل بيتقال اسكندريه بطريقه تانيه بتخالف الله فمش هينفع اقولها,78,15,4.266666666666667,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,1,0,1,1,0,0,0,0
في اجتماع الآن مع رؤساء الهيئات البرلمانية في مكتب د الكتاتنى لمناقشة المقترح الذي قدمته بتشكيل لجنة لإدارة الأزمة بين الحكومة والبرلمان,OBJ,اجتماع الان رؤساء الهيئات البرلمانيه مكتب الكتاتني لمناقشه المقترح قدمته بتشكيل لجنه لاداره الازمه الحكومه والبرلمان,136,22,5.2272727272727275,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,1,0,0,0,0,0,0,0
الجيش بيكتب الاخبار للبرامج الجيش بيكتب خطبة الجمعة للمساجد الجيش بيكتب كلمة الصباح للمدارس فاضل الجيش يكتب وصف الماتشات,NEG,الجيش بيكتب الاخبار للبرامج الجيش بيكتب خطبه الجمعه للمساجد الجيش بيكتب كلمه الصباح للمدارس فاضل الجيش يكتب وصف الماتشات,120,19,5.368421052631579,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3684210526315789,1,6,1,0,0,0,0,0,0,0
#محمد_مرسي بميدان #رابعة_العدوية وقت الحملة الإنتخابية هل يستطيع السيسي أن يخرج من مخبأه لترويج لحملته؟ #غرد_بصور …,OBJ,محمد مرسي بميدان رابعه العدويه وقت الحمله الانتخابيه يستطيع السيسي ان يخرج مخباه لترويج لحملته غرد بصور,115,16,5.823529411764706,17,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
موعد قفز سيسي على الرئاسة يقترب الحق احجز ديل عشان تحضر حفل التنصيب لكنه لن ينال غرضه لأن الشعب سيحرمه ويحاكمه,NEG,موعد قفز سيسي علي الرئاسه يقترب الحق احجز ديل عشان تحضر حفل التنصيب لكنه ينال غرضه لان الشعب سيحرمه ويحاكمه,110,21,4.285714285714286,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,1,1,0,0,0,0
صناعة الكذب ! #الجزيرة,NEG,صناعه الكذب الجزيره,22,3,4.75,3,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
مستمتع بإدارة حوار الشباب المصري مع مجموعة 'الحكماء' في دار الأوبرا #,POS,مستمتع باداره حوار الشباب المصري مجموعه الحكماء دار الاوبرا,69,11,4.833333333333333,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,2,1,0,0,0,0,0,0,0
"""7: اليوم السابع | رئيس #جامعة_المنصورة: إبعاد أساتذة #الإخوان عن #الامتحانات الشفوية ""قابل",OBJ,اليوم السابع رئيس جامعه المنصوره ابعاد اساتذه الاخوان الامتحانات الشفويه قابل,91,12,6.076923076923077,11,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0.0,0,2,1,0,0,0,0,1,0,1
ذهبت لأداء الصلاة وعدت فوجدت بعض المعلقين قد استعملوا أفحش البذاءات ضدي في رمضان لمجرد اننى اختلف معهم في الراى ما أبعدكم عن الاسلام,NEG,ذهبت لاداء الصلاه وعدت فوجدت المعلقين استعملوا افحش البذاءات ضدي رمضان لمجرد انني اختلف معهم الراي ابعدكم الاسلام,132,24,4.541666666666667,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,1,0,1,1,0,0,0,0
نسعى لتطوير الجهاز الإداري بالدولة لمكافحة الفساد,OBJ,نسعي لتطوير الجهاز الاداري بالدوله لمكافحه الفساد,49,7,6.142857142857143,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
المضحك إن الصفحات الإسلامية جريت ورا كلام الأستاذة إن مافيش أصلا كتاب من تأليف إسماعيل الامين إسمه العرب لم يغزوا الأندلسشكلكو وحش كالعادة,NEG,المضحك ان الصفحات الاسلاميه جريت ورا كلام الاستاذه ان مافيش اصلا كتاب تاليف اسماعيل الامين اسمه العرب يغزوا الاندلسشكلكو وحش كالعاده,138,23,5.043478260869565,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09523809523809523,1,8,1,1,1,1,0,0,0,0
عقل #ا نشهد…,OBJ,عقل نشهد,12,3,3.3333333333333335,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
شاهد - آخر كلام ـ يسري فوده: حالة من التعلم البطيء، لكنّ لحالة التعلم ثمناً #,OBJ,شاهد اخر كلام ـ يسري فوده حاله التعلم البطيء لحاله التعلم ثمنا,77,14,3.875,12,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0.16666666666666666,1,3,1,1,0,0,0,0,0,0
صفعة لناشطة هي صفعة على وجوهنا جميعا، اعتداءات وحشية أمام مقر جماعة غير شرعية تخرج على القانون وتحكم لتفكيك الدولة، الإخوان في مواجهة مصر!,NEG,صفعه لناشطه صفعه علي وجوهنا جميعا اعتداءات وحشيه امام مقر جماعه شرعيه تخرج علي القانون وتحكم لتفكيك الدوله الاخوان مواجهه مصر,138,24,4.791666666666667,21,1,0,2,0,3,0,0,0,0,0,0,0,0,2,0.19047619047619047,1,4,1,1,0,0,0,1,0,1
هل ألمانيا اشترطت على مرسي مايقعدش عندها أكتر من يوم عشان طاقة شبكة مقاومة الكوارث ماتستحملش أكتر من كده؟,NEG,المانيا اشترطت علي مرسي مايقعدش عندها اكتر يوم عشان طاقه شبكه مقاومه الكوارث ماتستحملش اكتر كده,105,19,4.578947368421052,16,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.125,1,4,1,1,0,0,0,0,0,0
"اعتصموا في رابعة, الجيش والشرطة حرقوها قالوا حنعتصم الجمعة 30 اغسطس فى سفينكس العصابة سبقتهم لسفينكس والجيش والشرطة حرقوها",NEG,اعتصموا رابعه الجيش والشرطه حرقوها قالوا حنعتصم الجمعه سفينكس العصابه سبقتهم لسفينكس والجيش والشرطه حرقوها,122,19,5.473684210526316,15,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0.26666666666666666,1,0,0,0,0,0,0,0,0,0
انزلوا في مجطات المترو والشوارع في المانيا و امريكا و فرنسا ناس ملتحين بيوزعوا مصاحف،وناس بتدعوا للاسلام في الشارع ماحدش بيكلمهم,POS,انزلوا مجطات المترو والشوارع المانيا امريكا فرنسا ناس ملتحين بيوزعوا مصاحف وناس بتدعوا للاسلام الشارع ماحدش بيكلمهم,128,22,5.142857142857143,17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,7,1,0,0,0,0,0,0,0
الى كل من ليس لديه امل فى تحقيق اهداف #ثورة_يناير وكل من سقطت آمالهم بعدما حدثت الثوره الثانيه #30_يونيه احب,OBJ,الي لديه امل تحقيق اهداف ثوره وكل سقطت امالهم بعدما حدثت الثوره الثانيه يونيه احب,108,20,4.45,15,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0,3,1,0,0,0,0,0,0,0
فيديو | محكمة جنايات المنيا تحكم بالإعدام على 683 من أنصار #مرسي من بينهم مرشد #الإخوان_المسلمين 28-4-2014 #السيسي,OBJ,فيديو محكمه جنايات المنيا تحكم بالاعدام علي انصار مرسي بينهم مرشد الاخوان المسلمين السيسي,114,19,5.388888888888889,14,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,1
شاهد - آخر كلام: الكاتب والسيناريست بلال فضل- مصر بعد ثورة 25 يناير,OBJ,شاهد اخر كلام الكاتب والسيناريست بلال فضل مصر ثوره,67,12,4.230769230769231,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,2,1,0,0,0,0,0,0,0
__لقد تخلص حسنى مبارك من عمرو موسى لمعارضته فى كثير من السياسات و شعبيته,OBJ,لقد تخلص حسني مبارك عمرو موسي لمعارضته كثير السياسات شعبيته,72,14,4.214285714285714,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
# لوحة #في داخلي شرفة لا يمر بها أحد التحية #محمود درويش 😃,OBJ,لوحه داخلي شرفه يمر احد التحيه محمود درويش,58,11,3.5384615384615383,8,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
"نحن أمة إذا وضعت لمستخدمي الإنترنت فيها كلمة ""فضيحة"" في عنوان أي فيديو في يوتيوب ارتفعت نسبة مشاهدته أكثر من الضعف (حقيقة مثبتة رقميا)",NEG,امه اذا وضعت لمستخدمي الانترنت كلمه فضيحه عنوان اي فيديو يوتيوب ارتفعت نسبه مشاهدته اكثر الضعف حقيقه مثبته رقميا,134,24,4.625,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,0,0,0,0,0,0,0
البرادعى شريك الانقلاب يهاجم الجيش والشرطة والحكومة والاعلام ويصفها بالفاشية ضد قيمة الحياة الانسانية والتوافق الوطنى لن يفلت ايضا من العقاب,NEG,البرادعي شريك الانقلاب يهاجم الجيش والشرطه والحكومه والاعلام ويصفها بالفاشيه ضد قيمه الحياه الانسانيه والتوافق الوطني يفلت ايضا العقاب,140,21,5.714285714285714,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,1,0,0,0,0,0,0,0
مجلس الشعب 21 فبراير 2: كما أضفنا مطالبة الحكومة بتقديم الدعم القانوني ومد الإقامات للسوريين المتواجدين بمصر والدعم المالي للطلبة السوريين,OBJ,مجلس الشعب اضفنا مطالبه الحكومه بتقديم الدعم القانوني ومد الاقامات للسوريين المتواجدين بمصر والدعم المالي للطلبه السوريين,138,21,5.619047619047619,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,5,1,0,0,0,0,0,0,0
شاهد - آخر كلام: هل مصر على أعتاب جمهورية جديدة #,OBJ,شاهد اخر كلام مصر علي اعتاب جمهوريه جديده,49,9,3.5454545454545454,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
الرسالة الاسبوعية لدكتور عمرو حمزاوي الجمعة6يناير2012,OBJ,الرساله الاسبوعيه لدكتور عمرو حمزاوي الجمعه,53,6,8.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,1,0,0,0,0,0,0
الدستور القادم لابد أن ينص على الدولة المدنية، دولة المساواة والمواطنة وهي مضاد الدولة العسكرية والدولة الدينية التي لم تعرفها مصر تاريخياً,OBJ,الدستور القادم لابد ان ينص علي الدوله المدنيه دوله المساواه والمواطنه وهي مضاد الدوله العسكريه والدوله الدينيه تعرفها مصر تاريخيا,139,22,5.363636363636363,20,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.1,1,5,1,0,0,0,0,0,0,0
"رغم مكالمة زكريا عزمي بخصوص الكاريكاتير مازلت أعتقد أن ""المصري اليوم"" و حرية التعبير كلها طلعت خسرانة",OBJ,رغم مكالمه زكريا عزمي بخصوص الكاريكاتير مازلت اعتقد ان المصري اليوم حريه التعبير كلها طلعت خسرانه,101,17,5.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,0,0,0,0,0,0,0
اليوم لدينا فرصة ذهبية لكي نعود إلى حدود 11 فبراير وكل من يتخيل أنه سيستطيع بعد ثورة أن يحكم منفردا ويطيح بالباقين هو واهم سيفشله الواقع,OBJ,اليوم لدينا فرصه ذهبيه نعود الي حدود وكل يتخيل انه سيستطيع ثوره ان يحكم منفردا ويطيح بالباقين واهم سيفشله الواقع,136,26,4.269230769230769,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
حان وقت الشــــــــــير,OBJ,حان وقت الشـير,23,3,7.0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0
لا تستح من اعطاء القليل فإن الحرمان أقل منه,OBJ,تستح اعطاء القليل فان الحرمان اقل,43,9,3.888888888888889,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,1,0,0,0,0,0,0,0
بالفيديو | الجوهري : مصنع أسمنت تيتان اعتداء على حق مواطني وادي القمر في الحياة ##كفاية #اوقفوا_الفحم,NEG,بالفيديو الجوهري مصنع اسمنت تيتان اعتداء علي حق مواطني وادي القمر الحياه كفايه اوقفوا الفحم,101,15,5.0,15,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
شاهد - آخر كلام: لكننا شعب يعرف الحق فاتق شر الحليم #,OBJ,شاهد اخر كلام لكننا شعب يعرف الحق فاتق شر الحليم,53,10,3.5,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
من المؤسف ان فيلم بهذه الرداءة يحظى بكل هذا الإهتمام,NEG,المؤسف ان فيلم بهذه الرداءه يحظي بكل الاهتمام,52,10,4.3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,1
#ولاد_البلد #المنصورة #مصراوي بالصور فريق أطفالنا أحلامنا يحتفل باليوم العالمي لـ #أطفال_الشوارع,OBJ,ولاد البلد المنصوره مصراوي بالصور فريق اطفالنا احلامنا يحتفل باليوم العالمي لـ اطفال الشوارع,96,12,7.083333333333333,14,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0,5,1,1,0,0,0,0,0,0
يا ستي بس يتعمل و نشوف,OBJ,ستي يتعمل نشوف,22,6,2.8333333333333335,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
في تضليل اعلامي ممنهج ؛ المتحدث العسكري يسمي ما يقوم به الجيش من تفجير وحرق ومصادرة لأملاك أهالي #سيناء ( أعمال قتالية ) …,NEG,تضليل اعلامي ممنهج المتحدث العسكري يسمي يقوم الجيش تفجير وحرق ومصادره لاملاك اهالي سيناء اعمال قتاليه,122,20,4.125,16,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,5,1,0,0,0,0,1,0,1
تونس : حلقة واحد من اربعة,OBJ,تونس حلقه اربعه,25,5,3.3333333333333335,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0
خليكوا فاكرين ان #6ابريل دول كانوا بيقولوا #مرسي عايز يأخون القضاء لما حب يطهره,NEG,خليكوا فاكرين ان دول كانوا بيقولوا مرسي عايز ياخون القضاء حب يطهره,79,14,4.714285714285714,12,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0,2,1,1,0,0,0,0,0,0
"يا حكومة البطىء ""أرجوكم سرعوا (المارش) شوية #يوسف_الحسيني",NEG,حكومه البطيء ارجوكم سرعوا المارش شويه يوسف الحسيني,57,8,6.25,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,2,1,0,0,0,0,0,0,0
يا ترى هنحتفل إزاى ب 25 يناير ؟,OBJ,تري هنحتفل ازاي,31,7,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
